"id","time_idx","time_h","concentration","solver"
"KbAD_x0.5",36,29.3271186440678,0.756234819229117,"nlmixr2/rxode2"
"KbAD_x0.5",37,30.1389830508475,0.65506895874735,"nlmixr2/rxode2"
"KbAD_x0.5",38,30.9508474576271,0.567441118387348,"nlmixr2/rxode2"
"KbAD_x0.5",39,31.7627118644068,0.491522327916074,"nlmixr2/rxode2"
"KbAD_x0.5",40,32.5745762711864,0.425767584305988,"nlmixr2/rxode2"
"KbAD_x0.5",41,33.3864406779661,0.368819442412798,"nlmixr2/rxode2"
"KbAD_x0.5",42,34.1983050847458,0.319479262471283,"nlmixr2/rxode2"
"KbAD_x0.5",43,35.0101694915254,0.276741450414985,"nlmixr2/rxode2"
"KbAD_x0.5",44,35.8220338983051,0.239720625289586,"nlmixr2/rxode2"
"KbAD_x0.5",45,36.6338983050847,0.207652065386486,"nlmixr2/rxode2"
"KbAD_x0.5",46,37.4457627118644,0.179873615785085,"nlmixr2/rxode2"
"KbAD_x0.5",47,38.2576271186441,0.155811144143706,"nlmixr2/rxode2"
"KbAD_x0.5",48,39.0694915254237,0.134967609761437,"nlmixr2/rxode2"
"KbAD_x0.5",49,39.8813559322034,0.116912426526489,"nlmixr2/rxode2"
"KbAD_x0.5",50,40.6932203389831,0.101272550729198,"nlmixr2/rxode2"
"KbAD_x0.5",51,41.5050847457627,0.0877248844784206,"nlmixr2/rxode2"
"KbAD_x0.5",52,42.3169491525424,0.0759895533098392,"nlmixr2/rxode2"
"KbAD_x0.5",53,43.128813559322,0.0658241074735462,"nlmixr2/rxode2"
"KbAD_x0.5",54,43.9406779661017,0.0570185345084925,"nlmixr2/rxode2"
"KbAD_x0.5",55,44.7525423728814,0.0493909211575978,"nlmixr2/rxode2"
"KbAD_x0.5",56,45.564406779661,0.0427836869392675,"nlmixr2/rxode2"
"KbAD_x0.5",57,46.3762711864407,0.0370603303698082,"nlmixr2/rxode2"
"KbAD_x0.5",58,47.1881355932203,0.0321026115292752,"nlmixr2/rxode2"
"KbAD_x0.5",59,48,0.0278081080604939,"nlmixr2/rxode2"
"KbAD_x2",0,0.1,1109.34086185833,"nlmixr2/rxode2"
"KbAD_x2",1,0.911864406779661,316.858114135041,"nlmixr2/rxode2"
"KbAD_x2",2,1.72372881355932,185.328705015596,"nlmixr2/rxode2"
"KbAD_x2",3,2.53559322033898,117.426934646444,"nlmixr2/rxode2"
"KbAD_x2",4,3.34745762711864,77.8298918489017,"nlmixr2/rxode2"
"KbAD_x2",5,4.1593220338983,54.2806778374841,"nlmixr2/rxode2"
"KbAD_x2",6,4.97118644067797,40.1196228437574,"nlmixr2/rxode2"
"KbAD_x2",7,5.78305084745763,31.4819931395231,"nlmixr2/rxode2"
"KbAD_x2",8,6.59491525423729,26.1014400216923,"nlmixr2/rxode2"
"KbAD_x2",9,7.40677966101695,22.6463577405064,"nlmixr2/rxode2"
"KbAD_x2",10,8.21864406779661,20.3339325618007,"nlmixr2/rxode2"
"KbAD_x2",11,9.03050847457627,18.7037938021251,"nlmixr2/rxode2"
"KbAD_x2",12,9.84237288135593,17.4850111073663,"nlmixr2/rxode2"
"KbAD_x2",13,10.6542372881356,16.5180124131745,"nlmixr2/rxode2"
"KbAD_x2",14,11.4661016949153,15.7086320089486,"nlmixr2/rxode2"
"KbAD_x2",15,12.2779661016949,15.0011885492516,"nlmixr2/rxode2"
"KbAD_x2",16,13.0898305084746,14.3625933982876,"nlmixr2/rxode2"
"KbAD_x2",17,13.9016949152542,13.7730542396719,"nlmixr2/rxode2"
"KbAD_x2",18,14.7135593220339,13.220628264052,"nlmixr2/rxode2"
"KbAD_x2",19,15.5254237288136,12.6979587146707,"nlmixr2/rxode2"
"KbAD_x2",20,16.3372881355932,12.2004235508689,"nlmixr2/rxode2"
"KbAD_x2",21,17.1491525423729,11.7250186310253,"nlmixr2/rxode2"
"KbAD_x2",22,17.9610169491525,11.2696907800667,"nlmixr2/rxode2"
"KbAD_x2",23,18.7728813559322,10.8329495510953,"nlmixr2/rxode2"
"KbAD_x2",24,19.5847457627119,10.4136638836685,"nlmixr2/rxode2"
"KbAD_x2",25,20.3966101694915,10.0109222784307,"nlmixr2/rxode2"
"KbAD_x2",26,21.2084745762712,9.62394402318207,"nlmixr2/rxode2"
"KbAD_x2",27,22.0203389830508,9.25203226558788,"nlmixr2/rxode2"
"KbAD_x2",28,22.8322033898305,8.89455404121479,"nlmixr2/rxode2"
"KbAD_x2",29,23.6440677966102,8.55092469311112,"nlmixr2/rxode2"
"KbAD_x2",30,24.4559322033898,8.22059427296173,"nlmixr2/rxode2"
"KbAD_x2",31,25.2677966101695,7.90303882230015,"nlmixr2/rxode2"
"KbAD_x2",32,26.0796610169492,7.59775783183745,"nlmixr2/rxode2"
"KbAD_x2",33,26.8915254237288,7.30427346502755,"nlmixr2/rxode2"
"KbAD_x2",34,27.7033898305085,7.02212853676262,"nlmixr2/rxode2"
"KbAD_x2",35,28.5152542372881,6.75088408972753,"nlmixr2/rxode2"
"KbAD_x2",36,29.3271186440678,6.49011810149621,"nlmixr2/rxode2"
"KbAD_x2",37,30.1389830508475,6.23942514049798,"nlmixr2/rxode2"
"KbAD_x2",38,30.9508474576271,5.99841590968968,"nlmixr2/rxode2"
"KbAD_x2",39,31.7627118644068,5.76671635784356,"nlmixr2/rxode2"
"KbAD_x2",40,32.5745762711864,5.54396681085371,"nlmixr2/rxode2"
"KbAD_x2",41,33.3864406779661,5.32982142336783,"nlmixr2/rxode2"
"KbAD_x2",42,34.1983050847458,5.12394777438493,"nlmixr2/rxode2"
"KbAD_x2",43,35.0101694915254,4.92602636828515,"nlmixr2/rxode2"
"KbAD_x2",44,35.8220338983051,4.73575005717674,"nlmixr2/rxode2"
"KbAD_x2",45,36.6338983050847,4.55282352076126,"nlmixr2/rxode2"
"KbAD_x2",46,37.4457627118644,4.37696283596501,"nlmixr2/rxode2"
"KbAD_x2",47,38.2576271186441,4.20789506750547,"nlmixr2/rxode2"
"KbAD_x2",48,39.0694915254237,4.04535783718,"nlmixr2/rxode2"
"KbAD_x2",49,39.8813559322034,3.88909889579339,"nlmixr2/rxode2"
"KbAD_x2",50,40.6932203389831,3.73887572831014,"nlmixr2/rxode2"
"KbAD_x2",51,41.5050847457627,3.59445518783446,"nlmixr2/rxode2"
"KbAD_x2",52,42.3169491525424,3.45561313891643,"nlmixr2/rxode2"
"KbAD_x2",53,43.128813559322,3.32213410546377,"nlmixr2/rxode2"
"KbAD_x2",54,43.9406779661017,3.19381093195077,"nlmixr2/rxode2"
"KbAD_x2",55,44.7525423728814,3.07044446279781,"nlmixr2/rxode2"
"KbAD_x2",56,45.564406779661,2.95184323602637,"nlmixr2/rxode2"
"KbAD_x2",57,46.3762711864407,2.83782318653248,"nlmixr2/rxode2"
"KbAD_x2",58,47.1881355932203,2.72820735901505,"nlmixr2/rxode2"
"KbAD_x2",59,48,2.62282563262808,"nlmixr2/rxode2"
"KbBO_x0.5",0,0.1,1148.04523869265,"nlmixr2/rxode2"
"KbBO_x0.5",1,0.911864406779661,323.903455390487,"nlmixr2/rxode2"
"KbBO_x0.5",2,1.72372881355932,192.396259230492,"nlmixr2/rxode2"
"KbBO_x0.5",3,2.53559322033898,127.000020179588,"nlmixr2/rxode2"
"KbBO_x0.5",4,3.34745762711864,88.7778222961201,"nlmixr2/rxode2"
"KbBO_x0.5",5,4.1593220338983,65.7523018258958,"nlmixr2/rxode2"
"KbBO_x0.5",6,4.97118644067797,51.4832318132121,"nlmixr2/rxode2"
"KbBO_x0.5",7,5.78305084745763,42.2999602578196,"nlmixr2/rxode2"
"KbBO_x0.5",8,6.59491525423729,36.0993272335142,"nlmixr2/rxode2"
"KbBO_x0.5",9,7.40677966101695,31.6737529731477,"nlmixr2/rxode2"
"KbBO_x0.5",10,8.21864406779661,28.3277619112248,"nlmixr2/rxode2"
"KbBO_x0.5",11,9.03050847457627,25.6592656266911,"nlmixr2/rxode2"
"KbBO_x0.5",12,9.84237288135593,23.4338772908783,"nlmixr2/rxode2"
"KbBO_x0.5",13,10.6542372881356,21.5135661008212,"nlmixr2/rxode2"
"KbBO_x0.5",14,11.4661016949153,19.8155121933499,"nlmixr2/rxode2"
"KbBO_x0.5",15,12.2779661016949,18.2889287926811,"nlmixr2/rxode2"
"KbBO_x0.5",16,13.0898305084746,16.9014368122795,"nlmixr2/rxode2"
"KbBO_x0.5",17,13.9016949152542,15.6315448200075,"nlmixr2/rxode2"
"KbBO_x0.5",18,14.7135593220339,14.4641373542305,"nlmixr2/rxode2"
"KbBO_x0.5",19,15.5254237288136,13.387938940057,"nlmixr2/rxode2"
"KbBO_x0.5",20,16.3372881355932,12.3941189955229,"nlmixr2/rxode2"
"KbBO_x0.5",21,17.1491525423729,11.4753989153938,"nlmixr2/rxode2"
"KbBO_x0.5",22,17.9610169491525,10.6255498017767,"nlmixr2/rxode2"
"KbBO_x0.5",23,18.7728813559322,9.83907695801371,"nlmixr2/rxode2"
"KbBO_x0.5",24,19.5847457627119,9.11105425415917,"nlmixr2/rxode2"
"KbBO_x0.5",25,20.3966101694915,8.43701320956449,"nlmixr2/rxode2"
"KbBO_x0.5",26,21.2084745762712,7.81292302864781,"nlmixr2/rxode2"
"KbBO_x0.5",27,22.0203389830508,7.23505763593617,"nlmixr2/rxode2"
"KbBO_x0.5",28,22.8322033898305,6.69996308948452,"nlmixr2/rxode2"
"KbBO_x0.5",29,23.6440677966102,6.20445622816316,"nlmixr2/rxode2"
"KbBO_x0.5",30,24.4559322033898,5.74560179622099,"nlmixr2/rxode2"
"KbBO_x0.5",31,25.2677966101695,5.32068580510278,"nlmixr2/rxode2"
"KbBO_x0.5",32,26.0796610169492,4.92719727842522,"nlmixr2/rxode2"
"KbBO_x0.5",33,26.8915254237288,4.56281094606541,"nlmixr2/rxode2"
"KbBO_x0.5",34,27.7033898305085,4.22537354183685,"nlmixr2/rxode2"
"KbBO_x0.5",35,28.5152542372881,3.91289169199025,"nlmixr2/rxode2"
"KbBO_x0.5",36,29.3271186440678,3.6235206959023,"nlmixr2/rxode2"
"KbBO_x0.5",37,30.1389830508475,3.35555118592996,"nlmixr2/rxode2"
"KbBO_x0.5",38,30.9508474576271,3.10739896349499,"nlmixr2/rxode2"
"KbBO_x0.5",39,31.7627118644068,2.87759756896721,"nlmixr2/rxode2"
"KbBO_x0.5",40,32.5745762711864,2.66479023218112,"nlmixr2/rxode2"
"KbBO_x0.5",41,33.3864406779661,2.46772080443632,"nlmixr2/rxode2"
"KbBO_x0.5",42,34.1983050847458,2.28522552146045,"nlmixr2/rxode2"
"KbBO_x0.5",43,35.0101694915254,2.11622632506302,"nlmixr2/rxode2"
"KbBO_x0.5",44,35.8220338983051,1.95972499673795,"nlmixr2/rxode2"
"KbBO_x0.5",45,36.6338983050847,1.81479736042058,"nlmixr2/rxode2"
"KbBO_x0.5",46,37.4457627118644,1.68058760821413,"nlmixr2/rxode2"
"KbBO_x0.5",47,38.2576271186441,1.55630311829491,"nlmixr2/rxode2"
"KbBO_x0.5",48,39.0694915254237,1.44120983446666,"nlmixr2/rxode2"
"KbBO_x0.5",49,39.8813559322034,1.3346280197812,"nlmixr2/rxode2"
"KbBO_x0.5",50,40.6932203389831,1.23592824497511,"nlmixr2/rxode2"
"KbBO_x0.5",51,41.5050847457627,1.14452762676145,"nlmixr2/rxode2"
"KbBO_x0.5",52,42.3169491525424,1.05988636705185,"nlmixr2/rxode2"
"KbBO_x0.5",53,43.128813559322,0.981504580714979,"nlmixr2/rxode2"
"KbBO_x0.5",54,43.9406779661017,0.90891935871993,"nlmixr2/rxode2"
"KbBO_x0.5",55,44.7525423728814,0.841702032088689,"nlmixr2/rxode2"
"KbBO_x0.5",56,45.564406779661,0.779455631549839,"nlmixr2/rxode2"
"KbBO_x0.5",57,46.3762711864407,0.721812540927787,"nlmixr2/rxode2"
"KbBO_x0.5",58,47.1881355932203,0.668432329708844,"nlmixr2/rxode2"
"KbBO_x0.5",59,48,0.618999745030973,"nlmixr2/rxode2"
"KbBO_x2",0,0.1,1086.68905169901,"nlmixr2/rxode2"
"KbBO_x2",1,0.911864406779661,309.75745099504,"nlmixr2/rxode2"
"KbBO_x2",2,1.72372881355932,197.000744956471,"nlmixr2/rxode2"
"KbBO_x2",3,2.53559322033898,134.603738328127,"nlmixr2/rxode2"
"KbBO_x2",4,3.34745762711864,96.0686647765994,"nlmixr2/rxode2"
"KbBO_x2",5,4.1593220338983,71.8083332391791,"nlmixr2/rxode2"
"KbBO_x2",6,4.97118644067797,56.2006783786062,"nlmixr2/rxode2"
"KbBO_x2",7,5.78305084745763,45.8660042179598,"nlmixr2/rxode2"
"KbBO_x2",8,6.59491525423729,38.7689616610997,"nlmixr2/rxode2"
"KbBO_x2",9,7.40677966101695,33.6819731412408,"nlmixr2/rxode2"
"KbBO_x2",10,8.21864406779661,29.862876025875,"nlmixr2/rxode2"
"KbBO_x2",11,9.03050847457627,26.8614271523535,"nlmixr2/rxode2"
"KbBO_x2",12,9.84237288135593,24.4030792140466,"nlmixr2/rxode2"
"KbBO_x2",13,10.6542372881356,22.3190863895447,"nlmixr2/rxode2"
"KbBO_x2",14,11.4661016949153,20.5045755718102,"nlmixr2/rxode2"
"KbBO_x2",15,12.2779661016949,18.893268074406,"nlmixr2/rxode2"
"KbBO_x2",16,13.0898305084746,17.442303891927,"nlmixr2/rxode2"
"KbBO_x2",17,13.9016949152542,16.123151586952,"nlmixr2/rxode2"
"KbBO_x2",18,14.7135593220339,14.9160438256397,"nlmixr2/rxode2"
"KbBO_x2",19,15.5254237288136,13.8067016117767,"nlmixr2/rxode2"
"KbBO_x2",20,16.3372881355932,12.7843199579561,"nlmixr2/rxode2"
"KbBO_x2",21,17.1491525423729,11.8403210040926,"nlmixr2/rxode2"
"KbBO_x2",22,17.9610169491525,10.967628786964,"nlmixr2/rxode2"
"KbBO_x2",23,18.7728813559322,10.1602226185463,"nlmixr2/rxode2"
"KbBO_x2",24,19.5847457627119,9.41284098154648,"nlmixr2/rxode2"
"KbBO_x2",25,20.3966101694915,8.72078619126451,"nlmixr2/rxode2"
"KbBO_x2",26,21.2084745762712,8.0798189096063,"nlmixr2/rxode2"
"KbBO_x2",27,22.0203389830508,7.48608572338726,"nlmixr2/rxode2"
"KbBO_x2",28,22.8322033898305,6.93605885831518,"nlmixr2/rxode2"
"KbBO_x2",29,23.6440677966102,6.42649126638684,"nlmixr2/rxode2"
"KbBO_x2",30,24.4559322033898,5.95438733309126,"nlmixr2/rxode2"
"KbBO_x2",31,25.2677966101695,5.5169807891459,"nlmixr2/rxode2"
"KbBO_x2",32,26.0796610169492,5.11171536713617,"nlmixr2/rxode2"
"KbBO_x2",33,26.8915254237288,4.73622613184499,"nlmixr2/rxode2"
"KbBO_x2",34,27.7033898305085,4.38832302814657,"nlmixr2/rxode2"
"KbBO_x2",35,28.5152542372881,4.06597770783899,"nlmixr2/rxode2"
"KbBO_x2",36,29.3271186440678,3.76731141276499,"nlmixr2/rxode2"
"KbBO_x2",37,30.1389830508475,3.49058446103339,"nlmixr2/rxode2"
"KbBO_x2",38,30.9508474576271,3.23418498341116,"nlmixr2/rxode2"
"KbBO_x2",39,31.7627118644068,2.99662188472003,"nlmixr2/rxode2"
"KbBO_x2",40,32.5745762711864,2.77650290782452,"nlmixr2/rxode2"
"KbBO_x2",41,33.3864406779661,2.57255853058958,"nlmixr2/rxode2"
"KbBO_x2",42,34.1983050847458,2.38359378317332,"nlmixr2/rxode2"
"KbBO_x2",43,35.0101694915254,2.20850735113075,"nlmixr2/rxode2"
"KbBO_x2",44,35.8220338983051,2.04628227446249,"nlmixr2/rxode2"
"KbBO_x2",45,36.6338983050847,1.89597460567538,"nlmixr2/rxode2"
"KbBO_x2",46,37.4457627118644,1.75670667330145,"nlmixr2/rxode2"
"KbBO_x2",47,38.2576271186441,1.62766904911122,"nlmixr2/rxode2"
"KbBO_x2",48,39.0694915254237,1.5081097032623,"nlmixr2/rxode2"
"KbBO_x2",49,39.8813559322034,1.3973325121314,"nlmixr2/rxode2"
"KbBO_x2",50,40.6932203389831,1.29469238941713,"nlmixr2/rxode2"
"KbBO_x2",51,41.5050847457627,1.19959162535579,"nlmixr2/rxode2"
"KbBO_x2",52,42.3169491525424,1.1114764262411,"nlmixr2/rxode2"
"KbBO_x2",53,43.128813559322,1.02983367203354,"nlmixr2/rxode2"
"KbBO_x2",54,43.9406779661017,0.954187931634606,"nlmixr2/rxode2"
"KbBO_x2",55,44.7525423728814,0.884098697541626,"nlmixr2/rxode2"
"KbBO_x2",56,45.564406779661,0.819157820895243,"nlmixr2/rxode2"
"KbBO_x2",57,46.3762711864407,0.758987133184073,"nlmixr2/rxode2"
"KbBO_x2",58,47.1881355932203,0.703236243229503,"nlmixr2/rxode2"
"KbBO_x2",59,48,0.65158049733498,"nlmixr2/rxode2"
"KbRB_x0.5",0,0.1,1177.0718638445,"nlmixr2/rxode2"
"KbRB_x0.5",1,0.911864406779661,320.147361393269,"nlmixr2/rxode2"
"KbRB_x0.5",2,1.72372881355932,193.739384423694,"nlmixr2/rxode2"
"KbRB_x0.5",3,2.53559322033898,128.171996513127,"nlmixr2/rxode2"
"KbRB_x0.5",4,3.34745762711864,89.7360730993057,"nlmixr2/rxode2"
"KbRB_x0.5",5,4.1593220338983,66.4972368506458,"nlmixr2/rxode2"
"KbRB_x0.5",6,4.97118644067797,52.0387821158019,"nlmixr2/rxode2"
"KbRB_x0.5",7,5.78305084745763,42.7058003875059,"nlmixr2/rxode2"
"KbRB_x0.5",8,6.59491525423729,36.3948248191879,"nlmixr2/rxode2"
"KbRB_x0.5",9,7.40677966101695,31.8911845217458,"nlmixr2/rxode2"
"KbRB_x0.5",10,8.21864406779661,28.4913968689207,"nlmixr2/rxode2"
"KbRB_x0.5",11,9.03050847457627,25.7861687927758,"nlmixr2/rxode2"
"KbRB_x0.5",12,9.84237288135593,23.5357662771533,"nlmixr2/rxode2"
"KbRB_x0.5",13,10.6542372881356,21.5982164296031,"nlmixr2/rxode2"
"KbRB_x0.5",14,11.4661016949153,19.8881232725736,"nlmixr2/rxode2"
"KbRB_x0.5",15,12.2779661016949,18.3528618691235,"nlmixr2/rxode2"
"KbRB_x0.5",16,13.0898305084746,16.9589193390456,"nlmixr2/rxode2"
"KbRB_x0.5",17,13.9016949152542,15.6840042756677,"nlmixr2/rxode2"
"KbRB_x0.5",18,14.7135593220339,14.5125097036339,"nlmixr2/rxode2"
"KbRB_x0.5",19,15.5254237288136,13.4328866193915,"nlmixr2/rxode2"
"KbRB_x0.5",20,16.3372881355932,12.4360848675914,"nlmixr2/rxode2"
"KbRB_x0.5",21,17.1491525423729,11.5147013874058,"nlmixr2/rxode2"
"KbRB_x0.5",22,17.9610169491525,10.6624168575872,"nlmixr2/rxode2"
"KbRB_x0.5",23,18.7728813559322,9.87369167690215,"nlmixr2/rxode2"
"KbRB_x0.5",24,19.5847457627119,9.14358814303812,"nlmixr2/rxode2"
"KbRB_x0.5",25,20.3966101694915,8.46762987843046,"nlmixr2/rxode2"
"KbRB_x0.5",26,21.2084745762712,7.84173227459579,"nlmixr2/rxode2"
"KbRB_x0.5",27,22.0203389830508,7.2621505689046,"nlmixr2/rxode2"
"KbRB_x0.5",28,22.8322033898305,6.72543648299713,"nlmixr2/rxode2"
"KbRB_x0.5",29,23.6440677966102,6.22840641031752,"nlmixr2/rxode2"
"KbRB_x0.5",30,24.4559322033898,5.76811901786419,"nlmixr2/rxode2"
"KbRB_x0.5",31,25.2677966101695,5.34185530224687,"nlmixr2/rxode2"
"KbRB_x0.5",32,26.0796610169492,4.9470967383076,"nlmixr2/rxode2"
"KbRB_x0.5",33,26.8915254237288,4.58151122229438,"nlmixr2/rxode2"
"KbRB_x0.5",34,27.7033898305085,4.24294175483293,"nlmixr2/rxode2"
"KbRB_x0.5",35,28.5152542372881,3.92939264432876,"nlmixr2/rxode2"
"KbRB_x0.5",36,29.3271186440678,3.6390153660806,"nlmixr2/rxode2"
"KbRB_x0.5",37,30.1389830508475,3.37009707386832,"nlmixr2/rxode2"
"KbRB_x0.5",38,30.9508474576271,3.12105141212573,"nlmixr2/rxode2"
"KbRB_x0.5",39,31.7627118644068,2.89040975883959,"nlmixr2/rxode2"
"KbRB_x0.5",40,32.5745762711864,2.67681228811776,"nlmixr2/rxode2"
"KbRB_x0.5",41,33.3864406779661,2.47899952630606,"nlmixr2/rxode2"
"KbRB_x0.5",42,34.1983050847458,2.2958049035801,"nlmixr2/rxode2"
"KbRB_x0.5",43,35.0101694915254,2.12614806975587,"nlmixr2/rxode2"
"KbRB_x0.5",44,35.8220338983051,1.9690286158112,"nlmixr2/rxode2"
"KbRB_x0.5",45,36.6338983050847,1.8235200924951,"nlmixr2/rxode2"
"KbRB_x0.5",46,37.4457627118644,1.68876447267148,"nlmixr2/rxode2"
"KbRB_x0.5",47,38.2576271186441,1.56396710823999,"nlmixr2/rxode2"
"KbRB_x0.5",48,39.0694915254237,1.44839208690098,"nlmixr2/rxode2"
"KbRB_x0.5",49,39.8813559322034,1.34135789786966,"nlmixr2/rxode2"
"KbRB_x0.5",50,40.6932203389831,1.24223339302015,"nlmixr2/rxode2"
"KbRB_x0.5",51,41.5050847457627,1.15043405592472,"nlmixr2/rxode2"
"KbRB_x0.5",52,42.3169491525424,1.06541856230899,"nlmixr2/rxode2"
"KbRB_x0.5",53,43.128813559322,0.986685594872052,"nlmixr2/rxode2"
"KbRB_x0.5",54,43.9406779661017,0.913770885583922,"nlmixr2/rxode2"
"KbRB_x0.5",55,44.7525423728814,0.846244474040612,"nlmixr2/rxode2"
"KbRB_x0.5",56,45.564406779661,0.783708171679156,"nlmixr2/rxode2"
"KbRB_x0.5",57,46.3762711864407,0.725793215630892,"nlmixr2/rxode2"
"KbRB_x0.5",58,47.1881355932203,0.672158094957147,"nlmixr2/rxode2"
"KbRB_x0.5",59,48,0.62248653609443,"nlmixr2/rxode2"
"KbRB_x2",0,0.1,1052.88660490624,"nlmixr2/rxode2"
"KbRB_x2",1,0.911864406779661,325.565638386283,"nlmixr2/rxode2"
"KbRB_x2",2,1.72372881355932,200.516452716752,"nlmixr2/rxode2"
"KbRB_x2",3,2.53559322033898,134.081194761144,"nlmixr2/rxode2"
"KbRB_x2",4,3.34745762711864,94.5546985412076,"nlmixr2/rxode2"
"KbRB_x2",5,4.1593220338983,70.2143561127843,"nlmixr2/rxode2"
"KbRB_x2",6,4.97118644067797,54.8186678042514,"nlmixr2/rxode2"
"KbRB_x2",7,5.78305084745763,44.7607314818578,"nlmixr2/rxode2"
"KbRB_x2",8,6.59491525423729,37.9187198526302,"nlmixr2/rxode2"
"KbRB_x2",9,7.40677966101695,33.038453048713,"nlmixr2/rxode2"
"KbRB_x2",10,8.21864406779661,29.3762897161081,"nlmixr2/rxode2"
"KbRB_x2",11,9.03050847457627,26.4895903652825,"nlmixr2/rxode2"
"KbRB_x2",12,9.84237288135593,24.1133557741153,"nlmixr2/rxode2"
"KbRB_x2",13,10.6542372881356,22.0875336732316,"nlmixr2/rxode2"
"KbRB_x2",14,11.4661016949153,20.3141897883131,"nlmixr2/rxode2"
"KbRB_x2",15,12.2779661016949,18.732240847528,"nlmixr2/rxode2"
"KbRB_x2",16,13.0898305084746,17.302582338553,"nlmixr2/rxode2"
"KbRB_x2",17,13.9016949152542,15.9992429989877,"nlmixr2/rxode2"
"KbRB_x2",18,14.7135593220339,14.8042491685613,"nlmixr2/rxode2"
"KbRB_x2",19,15.5254237288136,13.7045164775464,"nlmixr2/rxode2"
"KbRB_x2",20,16.3372881355932,12.6900127052281,"nlmixr2/rxode2"
"KbRB_x2",21,17.1491525423729,11.7526952578005,"nlmixr2/rxode2"
"KbRB_x2",22,17.9610169491525,10.8858444593512,"nlmixr2/rxode2"
"KbRB_x2",23,18.7728813559322,10.0836573510335,"nlmixr2/rxode2"
"KbRB_x2",24,19.5847457627119,9.34100688144726,"nlmixr2/rxode2"
"KbRB_x2",25,20.3966101694915,8.65330198178949,"nlmixr2/rxode2"
"KbRB_x2",26,21.2084745762712,8.01637728253176,"nlmixr2/rxode2"
"KbRB_x2",27,22.0203389830508,7.42642351045859,"nlmixr2/rxode2"
"KbRB_x2",28,22.8322033898305,6.87993822270013,"nlmixr2/rxode2"
"KbRB_x2",29,23.6440677966102,6.37369539054726,"nlmixr2/rxode2"
"KbRB_x2",30,24.4559322033898,5.90471941199369,"nlmixr2/rxode2"
"KbRB_x2",31,25.2677966101695,5.47026121902376,"nlmixr2/rxode2"
"KbRB_x2",32,26.0796610169492,5.06777643202502,"nlmixr2/rxode2"
"KbRB_x2",33,26.8915254237288,4.69491005452854,"nlmixr2/rxode2"
"KbRB_x2",34,27.7033898305085,4.34947743153617,"nlmixr2/rxode2"
"KbRB_x2",35,28.5152542372881,4.02946886549583,"nlmixr2/rxode2"
"KbRB_x2",36,29.3271186440678,3.7329764278171,"nlmixr2/rxode2"
"KbRB_x2",37,30.1389830508475,3.45834889628893,"nlmixr2/rxode2"
"KbRB_x2",38,30.9508474576271,3.20388238785927,"nlmixr2/rxode2"
"KbRB_x2",39,31.7627118644068,2.96816289057169,"nlmixr2/rxode2"
"KbRB_x2",40,32.5745762711864,2.74979157551835,"nlmixr2/rxode2"
"KbRB_x2",41,33.3864406779661,2.54746501818199,"nlmixr2/rxode2"
"KbRB_x2",42,34.1983050847458,2.36003747070698,"nlmixr2/rxode2"
"KbRB_x2",43,35.0101694915254,2.18639729946025,"nlmixr2/rxode2"
"KbRB_x2",44,35.8220338983051,2.02553276779458,"nlmixr2/rxode2"
"KbRB_x2",45,36.6338983050847,1.87650326649853,"nlmixr2/rxode2"
"KbRB_x2",46,37.4457627118644,1.7384396383072,"nlmixr2/rxode2"
"KbRB_x2",47,38.2576271186441,1.61053242586785,"nlmixr2/rxode2"
"KbRB_x2",48,39.0694915254237,1.49203873435319,"nlmixr2/rxode2"
"KbRB_x2",49,39.8813559322034,1.38225786011453,"nlmixr2/rxode2"
"KbRB_x2",50,40.6932203389831,1.28056280937906,"nlmixr2/rxode2"
"KbRB_x2",51,41.5050847457627,1.1863426047234,"nlmixr2/rxode2"
"KbRB_x2",52,42.3169491525424,1.09906193858903,"nlmixr2/rxode2"
"KbRB_x2",53,43.128813559322,1.01819454053831,"nlmixr2/rxode2"
"KbRB_x2",54,43.9406779661017,0.943285233204528,"nlmixr2/rxode2"
"KbRB_x2",55,44.7525423728814,0.873878944876442,"nlmixr2/rxode2"
"KbRB_x2",56,45.564406779661,0.809587969437961,"nlmixr2/rxode2"
"KbRB_x2",57,46.3762711864407,0.750018253522326,"nlmixr2/rxode2"
"KbRB_x2",58,47.1881355932203,0.694840467270063,"nlmixr2/rxode2"
"KbRB_x2",59,48,0.643712759926872,"nlmixr2/rxode2"
